4960;Другие нарушения ПДД водителями 1. Нарушение правил проезда пешеходного перехода 1. ;2;(57.7, 60.6);2.0;0.0;2.0;14.0
4961;Выезд на полосу встречного движения 2. ;2;(52.1, 85.9);3.0;0.0;4.0;6.0
4962;Нарушение правил расположения ТС на проезжей части 1. ;1;(52.7, 79.7);1.0;0.0;1.0;2.0
4963;Выезд на полосу встречного движения 1. ;1;(46.3, 134.1);0.0;2.0;2.0;3.0
4964;Несоответствие скорости конкретным условиям движения 1. Несоблюдение бокового интервала 1. Несоблюдение очередности проезда 1. Неправильный выбор дистанции 1. Выезд на полосу встречного движения 1. ;5;(46.6, 38.6);14.0;1.0;12.0;20.0
4965;Выезд на полосу встречного движения 1. Нарушение правил расположения ТС на проезжей части 3. Нарушение правил обгона 1. Несоблюдение бокового интервала 3. Неправильный выбор дистанции 1. ;9;(49.4, 44.9);18.0;7.0;19.0;29.0
4966;Неправильный выбор дистанции 1. Другие нарушения ПДД водителями 1. ;2;(57.2, 39.2);2.0;0.0;3.0;15.0
4967;Нарушение правил расположения ТС на проезжей части 1. Выезд на полосу встречного движения 2. ;3;(55.5, 47.1);2.0;0.0;3.0;15.0
4968;Другие нарушения ПДД водителями 1. ;1;(49.3, 130.4);1.0;0.0;1.0;12.0
4969;Другие нарушения ПДД водителями 1. ;1;(54.0, 52.6);1.0;0.0;1.0;12.0
4970;Неправильный выбор дистанции 1. ;1;(60.0, 59.9);1.0;0.0;2.0;3.0
4971;Выезд на полосу встречного движения в местах, где это запрещено 1. Выезд на полосу встречного движения 1. ;2;(47.5, 40.5);3.0;1.0;2.0;4.0
4972;Несоответствие скорости конкретным условиям движения 1. ;1;(55.2, 100.6);4.0;1.0;1.0;4.0
4973;Выезд на полосу встречного движения с разворотом 1. поворотом налево или объездом препятствия 1. Другие нарушения ПДД водителями 1. Несоблюдение очередности проезда 1. Иные нарушения ПДД пешеходом 1. ;5;(54.5, 100.5);3.0;1.0;7.0;19.0
4974;Неправильный выбор дистанции 1. Другие нарушения ПДД водителями 2. Несоблюдение бокового интервала 1. ;4;(43.2, 46.7);4.0;2.0;5.0;8.0
4975;Другие нарушения ПДД водителями 1. ;1;(51.3, 57.1);1.0;0.0;1.0;12.0
4976;Нарушение правил расположения ТС на проезжей части 1. Выезд на полосу встречного движения 1. Неправильный выбор дистанции 2. Другие нарушения ПДД водителями 1. ;5;(56.2, 92.2);10.0;1.0;13.0;27.0
4977;Нарушение правил расположения ТС на проезжей части 1. ;1;(52.2, 117.4);1.0;0.0;1.0;2.0
4978;Неправильный выбор дистанции 1. Несоответствие скорости конкретным условиям движения 2. Несоблюдение бокового интервала 1. Выезд на полосу встречного движения 1. ;5;(54.6, 86.0);8.0;0.0;14.0;16.0
4979;Превышение установленной скорости движения 1. Несоответствие скорости конкретным условиям движения 1. Несоблюдение очередности проезда 1. Другие нарушения ПДД водителями 1. ;4;(58.2, 54.8);7.0;0.0;5.0;30.0
4980;Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка) 1. ;1;(54.5, 82.7);1.0;0.0;1.0;2.0
4981;Несоблюдение очередности проезда 1. ;1;(55.2, 47.6);9.0;1.0;2.0;7.0
4982;Нарушение правил расположения ТС на проезжей части 3. Другие нарушения ПДД водителями 1. Иные нарушения ПДД пассажирами 1. ;5;(51.7, 39.5);6.0;0.0;5.0;18.0
4983;Выезд на полосу встречного движения 1. Неправильный выбор дистанции 1. Несоблюдение очередности проезда 2. Несоответствие скорости конкретным условиям движения 2. ;6;(53.4, 44.5);8.0;3.0;11.0;26.0
4984;Другие нарушения ПДД водителями 1. ;1;(56.5, 85.2);1.0;0.0;2.0;3.0
4985;Превышение установленной скорости движения 2. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. Неправильный выбор дистанции 1. ;4;(56.8, 66.5);8.0;2.0;5.0;13.0
4986;Нарушение правил расположения ТС на проезжей части 1. Несоблюдение очередности проезда 1. Другие нарушения ПДД водителями 2. ;4;(51.9, 116.5);7.0;2.0;5.0;22.0
4987;Нарушение правил расположения ТС на проезжей части 1. ;1;(57.8, 45.4);3.0;0.0;1.0;3.0
4988; 1. ;1;(52.1, 107.2);0.0;1.0;1.0;2.0
4989;Иные нарушения ПДД пешеходом 1. ;1;(54.9, 98.9);1.0;0.0;1.0;2.0
4990;Несоответствие скорости конкретным условиям движения 1. Нарушение правил расположения ТС на проезжей части 1. ;2;(58.9, 34.1);3.0;0.0;2.0;14.0
4991;Другие нарушения ПДД водителями 1. ;1;(56.6, 39.2);1.0;0.0;1.0;12.0
4992;Иные нарушения ПДД пешеходом 1. Нарушение требований линий разметки 1. Нарушение правил обгона 1. Нарушение правил перестроения 2. Превышение установленной скорости движения 1. Неправильный выбор дистанции 2. ;8;(46.5, 41.5);13.0;3.0;18.0;23.0
4993;Нарушение правил расположения ТС на проезжей части 2. Выезд на полосу встречного движения 1. Другие нарушения ПДД водителями 2. Нахождение на проезжей части без цели её перехода 1. ;6;(52.0, 113.5);8.0;0.0;8.0;16.0
4994;Несоблюдение бокового интервала 1. Выезд на полосу встречного движения 1. Превышение установленной скорости движения 1. ;3;(45.8, 38.8);2.0;0.0;3.0;14.0
4995;Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка) 1. Неправильный выбор дистанции 1. ;2;(45.9, 41.2);1.0;2.0;4.0;5.0
4996;Несоответствие скорости конкретным условиям движения 1. ;1;(57.5, 102.3);1.0;0.0;1.0;12.0
4997;Другие нарушения ПДД водителями 2. ;2;(53.5, 38.4);3.0;1.0;2.0;15.0
4998;Несоблюдение бокового интервала 1. ;1;(50.8, 39.2);1.0;0.0;2.0;2.0
4999;Неправильный выбор дистанции 3. Нарушение правил расположения ТС на проезжей части 1. Нарушение правил проезда пешеходного перехода 1. Несоблюдение очередности проезда 1. ;6;(55.2, 34.3);7.0;2.0;10.0;25.0
5000;Другие нарушения ПДД водителями 1. ;1;(52.8, 58.1);2.0;0.0;1.0;4.0
5001;Нахождение на проезжей части без цели её перехода 1. Несоответствие скорости конкретным условиям движения 3. Превышение установленной скорости движения 2. Неправильный выбор дистанции 3. Выезд на полосу встречного движения в местах, где это запрещено 1. Нарушение правил перестроения 1. Несоблюдение очередности проезда 1. Выезд на полосу встречного движения 1. ;13;(56.0, 38.0);46.0;7.0;26.0;76.0
5002;Несоблюдение бокового интервала 2. Иные нарушения ПДД пассажирами 1. Несоблюдение очередности проезда 1. ;4;(54.4, 100.9);4.0;2.0;6.0;9.0
5003;Другие нарушения ПДД водителями 5. Выезд на полосу встречного движения 2. ;7;(52.3, 104.3);10.0;2.0;11.0;27.0
5004;Неправильный выбор дистанции 1. ;1;(50.1, 137.4);3.0;0.0;4.0;5.0
5005;Другие нарушения ПДД водителями 4. Неправильный выбор дистанции 1. Несоблюдение очередности проезда 2. Нахождение на проезжей части без цели её перехода 1. ;8;(56.7, 38.9);14.0;1.0;15.0;33.0
5006;Управление велосипедом 1. не оснащённым светоотражающими элементами 1. Нарушение правил расположения ТС на проезжей части 1. Превышение установленной скорости движения 1. Другие нарушения ПДД водителями 1. Неправильный выбор дистанции 2. ;7;(53.5, 34.3);4.0;0.0;7.0;18.0
5007;Иные нарушения ПДД пассажирами 1. Выезд на полосу встречного движения 1. ;2;(63.4, 120.6);2.0;0.0;2.0;3.0
5008;Нарушение правил обгона 1. ;1;(56.2, 69.9);1.0;0.0;4.0;3.0
5009;Несоблюдение очередности проезда 3. Превышение установленной скорости движения 1. Несоблюдение бокового интервала 2. Неправильный выбор дистанции 1. ;7;(45.3, 34.9);10.0;1.0;12.0;18.0
5010;Несоблюдение очередности проезда 2. Выезд на полосу встречного движения в местах, где это запрещено 2. Несоответствие скорости конкретным условиям движения 1. Нарушение правил расположения ТС на проезжей части 1. Другие нарушения ПДД водителями 1. ;7;(58.5, 49.9);6.0;0.0;11.0;10.0
5011;Выезд на полосу встречного движения 2. Несоблюдение очередности проезда 2. ;4;(54.7, 85.2);9.0;3.0;8.0;15.0
5012;Другие нарушения ПДД водителями 1. ;1;(52.2, 39.0);1.0;0.0;1.0;12.0
5013;Другие нарушения ПДД водителями 2. Иные нарушения ПДД пассажирами 1. Нарушения водителями правил применения ремней безопасности (если не пристегнут пассажир) 1. ;4;(51.5, 57.1);4.0;0.0;2.0;6.0
5014;Несоблюдение очередности проезда 1. Другие нарушения ПДД водителями 2. Выезд на полосу встречного движения 1. ;4;(53.3, 48.3);7.0;3.0;6.0;11.0
5015;Другие нарушения ПДД водителями 1. ;1;(55.1, 31.1);1.0;0.0;1.0;2.0
5016;Другие нарушения ПДД водителями 1. Выезд на полосу встречного движения 1. ;2;(56.1, 42.3);2.0;0.0;3.0;15.0
5017;Другие нарушения ПДД водителями 1. Несоблюдение очередности проезда 1. ;2;(47.2, 40.2);2.0;0.0;4.0;5.0
5018;Нарушение правил пользования внешними световыми приборами 1. Другие нарушения ПДД водителями 1. ;2;(56.9, 95.0);1.0;0.0;2.0;3.0
5019;Выезд на полосу встречного движения 1. Нарушение правил расположения ТС на проезжей части 1. ;2;(58.8, 38.3);3.0;0.0;4.0;14.0
5020;Выезд на полосу встречного движения 4. Несоблюдение очередности проезда 1. Неправильный выбор дистанции 1. ;6;(60.6, 28.9);12.0;2.0;17.0;21.0
5021;Несоответствие скорости конкретным условиям движения 1. Выезд на полосу встречного движения 1. ;2;(60.3, 40.2);3.0;0.0;4.0;6.0
5022;Несоответствие скорости конкретным условиям движения 1. ;1;(45.3, 43.0);0.0;1.0;1.0;12.0
5023;Неправильный выбор дистанции 1. Другие нарушения ПДД водителями 2.  2. Несоблюдение очередности проезда 1. Выезд на полосу встречного движения 1. ;7;(56.7, 52.7);9.0;3.0;11.0;26.0
5024;Выезд на полосу встречного движения 2. Несоблюдение очередности проезда 1. Нарушение правил расположения ТС на проезжей части 1. Неправильный выбор дистанции 1. ;5;(50.1, 40.4);6.0;2.0;10.0;23.0
5025;Превышение установленной скорости движения 1. Нарушение правил проезда пешеходного перехода 4. Несоответствие скорости конкретным условиям движения 3. Неправильный выбор дистанции 2. Несоблюдение очередности проезда 1. Иные нарушения ПДД пешеходом 1. ;12;(55.1, 37.5);16.0;1.0;21.0;29.0
5026;Выезд на полосу встречного движения 1. ;1;(61.4, 128.9);2.0;0.0;2.0;2.0
5027;Другие нарушения ПДД водителями 1. ;1;(61.9, 52.6);1.0;0.0;1.0;2.0
5028;Несоблюдение бокового интервала 1. Другие нарушения ПДД водителями 1. Нарушение правил расположения ТС на проезжей части 1. Неправильный выбор дистанции 1. Выезд на полосу встречного движения 1. ;5;(55.2, 50.1);7.0;0.0;10.0;15.0
5029;Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. Нарушение правил расположения ТС на проезжей части 1. ;2;(59.4, 29.7);5.0;0.0;2.0;6.0
5030;Несоответствие скорости конкретным условиям движения 2. ;2;(50.7, 127.7);2.0;0.0;2.0;4.0
5031;Нахождение на проезжей части без цели её перехода 1. ;1;(56.8, 64.1);0.0;1.0;1.0;2.0
5032;Нарушение правил расположения ТС на проезжей части 3. Неправильный выбор дистанции 1. ;4;(50.2, 38.0);7.0;1.0;8.0;22.0
5033;Другие нарушения ПДД водителями 1. ;1;(61.2, 41.3);1.0;0.0;1.0;2.0
5034;Другие нарушения ПДД водителями 2. Нарушение правил перестроения 1. Неожиданный выход из-за стоящего ТС 1. Переход проезжей части в запрещённом месте (оборудованном пешеходными ограждениями) 1. Выезд на полосу встречного движения 1. ;6;(54.9, 37.9);9.0;2.0;11.0;16.0
5035;Нарушение правил проезда пешеходного перехода 1. Несоблюдение очередности проезда 1. Другие нарушения ПДД водителями 1. ;3;(60.2, 29.5);2.0;1.0;2.0;4.0
5036;Несоответствие скорости конкретным условиям движения 1. Другие нарушения ПДД водителями 1. ;2;(50.2, 127.9);2.0;2.0;4.0;7.0
5037;Несоответствие скорости конкретным условиям движения 2. Выезд на полосу встречного движения в местах, где это запрещено 1. Неправильный выбор дистанции 1. Другие нарушения ПДД водителями 1. ;5;(59.0, 60.5);3.0;6.0;7.0;12.0
5038;Несоблюдение очередности проезда 1. Несоответствие скорости конкретным условиям движения 1. Нахождение на проезжей части без цели её перехода 1. ;3;(57.8, 41.7);3.0;1.0;6.0;6.0
5039;Нарушение правил расположения ТС на проезжей части 2. Выезд на полосу встречного движения 1. ;3;(55.8, 46.9);3.0;0.0;2.0;15.0
5040;Нахождение на проезжей части без цели её перехода 1. Несоблюдение очередности проезда 1. Неправильный выбор дистанции 1. Превышение установленной скорости движения 2. Нарушение правил проезда пешеходного перехода 1. ;6;(57.1, 65.3);14.0;1.0;12.0;18.0
5041;Нарушение правил расположения ТС на проезжей части 1. Несоблюдение очередности проезда 1. ;2;(54.7, 60.1);2.0;1.0;3.0;4.0
5042;Нахождение на проезжей части без цели её перехода 1. ;1;(54.9, 53.7);1.0;0.0;1.0;2.0
5043;Неправильный выбор дистанции 1. Другие нарушения ПДД водителями 1. Несоблюдение бокового интервала 2. Превышение установленной скорости движения 1. Нахождение на проезжей части без цели её перехода 1. ;6;(45.2, 41.9);4.0;1.0;7.0;21.0
5044;Несоответствие скорости конкретным условиям движения 1. Выезд на полосу встречного движения 1. ;2;(61.3, 35.4);2.0;0.0;2.0;3.0
5045;Нарушение правил расположения ТС на проезжей части 3. Несоответствие скорости конкретным условиям движения 1. Неправильный выбор дистанции 2. Нарушение правил перестроения 1. Несоблюдение бокового интервала 1. Нарушение правил остановки и стоянки 1. ;9;(60.0, 30.1);10.0;1.0;16.0;40.0
5046;Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. Неправильный выбор дистанции 1. ;2;(55.2, 52.5);3.0;0.0;3.0;5.0
5047;Другие нарушения ПДД водителями 3. Нарушение правил расположения ТС на проезжей части 1. ;4;(52.4, 50.5);6.0;0.0;10.0;20.0
5048;Другие нарушения ПДД водителями 1. ;1;(54.6, 59.9);1.0;0.0;1.0;2.0
5049;Другие нарушения ПДД водителями 1. ;1;(53.9, 52.6);1.0;0.0;1.0;12.0
5050;Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. Нарушение правил расположения ТС на проезжей части 1. Неправильный выбор дистанции 1. ;3;(53.2, 60.9);2.0;0.0;3.0;4.0
5051;Другие нарушения ПДД водителями 1. ;1;(47.0, 39.6);1.0;0.0;1.0;2.0
5052;Другие нарушения ПДД водителями 1. ;1;(46.2, 44.0);1.0;0.0;4.0;2.0
5053;Несоблюдение бокового интервала 1. Другие нарушения ПДД водителями 1. ;2;(61.1, 47.7);2.0;0.0;5.0;14.0
5054;Нарушение правил проезда пешеходного перехода 2. Несоответствие скорости конкретным условиям движения 1. ;3;(50.4, 35.6);4.0;0.0;3.0;6.0
5055;Несоблюдение очередности проезда 1. Несоблюдение бокового интервала 1. Другие нарушения ПДД водителями 1. ;3;(52.6, 38.2);6.0;0.0;5.0;9.0
5056;Неподчинение сигналам регулирования (пешеход) 1. Нарушение правил расположения ТС на проезжей части 1. Выезд на полосу встречного движения 1. Другие нарушения ПДД водителями 1. Неправильный выбор дистанции 1. Несоблюдение бокового интервала 1. Нарушение правил обгона 1. ;7;(51.2, 106.5);10.0;2.0;10.0;22.0
5057;Выезд на полосу встречного движения 2. Несоблюдение очередности проезда 1. ;3;(54.4, 43.6);4.0;1.0;9.0;8.0
5058;Несоответствие скорости конкретным условиям движения 1. ;1;(58.8, 35.1);1.0;0.0;1.0;12.0
5059;Выезд на полосу встречного движения 1. Несоблюдение очередности проезда 1. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. ;3;(53.2, 78.9);3.0;1.0;6.0;9.0
5060;Выезд на полосу встречного движения 1. ;1;(52.7, 32.0);2.0;0.0;2.0;2.0
5061;Выезд на полосу встречного движения 1. Несоответствие скорости конкретным условиям движения 2. ;3;(55.4, 91.7);2.0;1.0;4.0;26.0
5062;Другие нарушения ПДД водителями 3. Выезд на полосу встречного движения 1. Выезд на полосу встречного движения в местах, где это запрещено 1. ;5;(57.6, 50.1);8.0;0.0;7.0;23.0
5063;Другие нарушения иных участников дорожного движения 1. ;1;(44.9, 45.0);1.0;0.0;1.0;3.0
5064;Другие нарушения ПДД водителями 1. Нарушение правил обгона 1. ;2;(53.1, 48.1);5.0;0.0;5.0;6.0
5065;Нарушение правил расположения ТС на проезжей части 1. Несоответствие скорости конкретным условиям движения 1. ;2;(57.2, 37.6);2.0;0.0;2.0;24.0
5066;Выезд на полосу встречного движения 4. ;4;(56.2, 92.3);9.0;3.0;8.0;14.0
5067; 1. ;1;(52.2, 34.3);1.0;0.0;1.0;12.0
5068;Несоответствие скорости конкретным условиям движения 1. ;1;(52.4, 80.9);1.0;0.0;1.0;12.0
5069;Несоответствие скорости конкретным условиям движения 1. ;1;(45.1, 34.3);4.0;0.0;1.0;4.0
5070;Неправильный выбор дистанции 1. Другие нарушения ПДД водителями 3. Нарушение правил расположения ТС на проезжей части 1. ;5;(56.2, 91.8);5.0;0.0;7.0;50.0
5071;Выезд на полосу встречного движения 1. ;1;(51.0, 116.6);2.0;0.0;2.0;4.0
5072;Несоблюдение очередности проезда 1. Выезд на полосу встречного движения 1. Неправильный выбор дистанции 2. ;4;(51.4, 104.6);11.0;0.0;9.0;16.0
5073;Несоответствие скорости конкретным условиям движения 1. Нарушение правил расположения ТС на проезжей части 1. ;2;(49.7, 129.1);4.0;0.0;2.0;5.0
5074;Неправильный выбор дистанции 1. Выезд на полосу встречного движения 1. ;2;(59.8, 28.9);2.0;0.0;4.0;6.0
5075;Другие нарушения ПДД водителями 2. ;2;(44.7, 33.6);2.0;1.0;2.0;14.0
5076;Другие нарушения ПДД водителями 1. ;1;(53.6, 127.1);1.0;0.0;1.0;12.0
5077;Другие нарушения ПДД водителями 1. Нарушение правил расположения ТС на проезжей части 1. Нахождение на проезжей части без цели её перехода 1. Выезд на полосу встречного движения в местах, где это запрещено 1. Выезд на полосу встречного движения 1. Неправильный выбор дистанции 1. ;6;(53.1, 44.4);7.0;1.0;12.0;15.0
5078;Нарушение требований сигналов светофора 3. Неправильный выбор дистанции 4. Нарушение правил расположения ТС на проезжей части 2. Неподчинение сигналам регулирования (пешеход) 1. Несоблюдение очередности проезда 1. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. ;12;(50.6, 36.5);23.0;0.0;21.0;46.0
5079;Выезд на полосу встречного движения в местах, где это запрещено 2. Другие нарушения ПДД водителями 1. ;3;(58.3, 49.8);8.0;0.0;6.0;9.0
5080;Выезд на полосу встречного движения 1. ;1;(53.7, 85.2);1.0;0.0;2.0;3.0
5081;Другие нарушения ПДД водителями 1. ;1;(46.6, 43.5);6.0;0.0;1.0;7.0
5082;Другие нарушения ПДД водителями 1. ;1;(60.6, 50.4);1.0;0.0;2.0;12.0
5083;Неправильный выбор дистанции 1. Другие нарушения ПДД водителями 1. ;2;(49.1, 40.6);1.0;1.0;4.0;14.0
5084;Превышение установленной скорости движения 2. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. Другие нарушения ПДД водителями 1. ;4;(44.8, 41.4);4.0;1.0;5.0;18.0
5085;Другие нарушения ПДД водителями 2. Нарушение правил проезда ж/д переездов 1. Несоответствие скорости конкретным условиям движения 1. Неправильный выбор дистанции 1. Нахождение на проезжей части без цели её перехода 1. ;6;(57.5, 53.0);4.0;2.0;9.0;13.0
5086;Другие нарушения ПДД водителями 2. ;2;(52.6, 50.4);2.0;0.0;3.0;5.0
5087;Несоблюдение очередности проезда 3. Превышение установленной скорости движения 2. Выезд на полосу встречного движения 1. Нарушение правил расположения ТС на проезжей части 1. ;7;(45.3, 41.7);9.0;4.0;14.0;18.0
5088;Несоответствие скорости конкретным условиям движения 1. Управление велосипедом 1. не оснащённым светоотражающими элементами 1. ;3;(58.2, 38.8);3.0;1.0;3.0;5.0
5089;Другие нарушения ПДД водителями 2. Выезд на полосу встречного движения 2. Иные нарушения ПДД пассажирами 1. ;5;(69.0, 32.8);8.0;0.0;8.0;24.0
5090; 1. ;1;(47.7, 39.0);1.0;0.0;1.0;12.0
5091;Неправильный выбор дистанции 1. Выезд на полосу встречного движения 1. ;2;(53.2, 157.9);2.0;2.0;4.0;5.0
5092;Выезд на полосу встречного движения 1. ;1;(56.4, 83.8);3.0;0.0;2.0;4.0
5093;Несоответствие скорости конкретным условиям движения 1. ;1;(59.0, 35.3);1.0;0.0;2.0;12.0
5094;Выезд на полосу встречного движения 1. ;1;(60.0, 32.6);0.0;1.0;3.0;2.0
5095;Нарушение правил расположения ТС на проезжей части 1. Несоответствие скорости конкретным условиям движения 1. ;2;(57.2, 35.3);3.0;0.0;2.0;15.0
5096;Несоблюдение очередности проезда 1. ;1;(45.5, 38.4);1.0;0.0;2.0;2.0
5097;Другие нарушения ПДД водителями 4. Несоблюдение бокового интервала 1. Нахождение на проезжей части без цели её перехода 1. ;6;(59.7, 150.9);8.0;0.0;7.0;37.0
5098;Несоответствие скорости конкретным условиям движения 2. Другие нарушения ПДД водителями 3. Несоблюдение очередности проезда 1. ;6;(58.0, 38.8);8.0;0.0;7.0;43.0
5099;Несоблюдение очередности проезда 1. Другие нарушения ПДД водителями 2. ;3;(64.2, 41.6);3.0;0.0;5.0;6.0
5100;Нарушение правил расположения ТС на проезжей части 1. Нахождение на проезжей части без цели её перехода 1. Несоблюдение очередности проезда 1. ;3;(54.2, 61.4);3.0;1.0;4.0;6.0
5101;Несоответствие скорости конкретным условиям движения 1. ;1;(55.6, 86.2);1.0;0.0;1.0;12.0
5102;Выезд на полосу встречного движения 1. Другие нарушения ПДД водителями 1. ;2;(56.9, 39.7);2.0;0.0;4.0;4.0
5103;Выезд на полосу встречного движения 1. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. Разворот в местах, где разворот запрещён 1. ;3;(56.1, 91.3);1.0;2.0;5.0;6.0
5104;Несоблюдение бокового интервала 1. Другие нарушения ПДД водителями 3. ;4;(53.2, 38.1);6.0;0.0;5.0;29.0
5105;Нарушение правил расположения ТС на проезжей части 1. Другие нарушения ПДД водителями 1. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. ;3;(55.5, 55.9);0.0;3.0;2.0;5.0
5106;Неправильный выбор дистанции 1. Несоблюдение бокового интервала 3. Выезд на полосу встречного движения 1. Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. Несоблюдение очередности проезда 1. ;7;(45.0, 34.9);8.0;3.0;12.0;24.0
5107;Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. ;1;(49.3, 43.9);3.0;1.0;1.0;5.0
5108;Несоответствие скорости конкретным условиям движения 1. ;1;(58.9, 36.1);3.0;0.0;1.0;4.0
5109;Другие нарушения ПДД водителями 1. Выезд на полосу встречного движения 1. ;2;(58.0, 52.2);1.0;0.0;1.0;4.0
5110;Другие нарушения ПДД водителями 1. ;1;(53.1, 54.7);1.0;0.0;1.0;2.0
5111;Нарушение правил расположения ТС на проезжей части 1. Выезд на полосу встречного движения 4. ;5;(67.5, 33.5);13.0;1.0;11.0;17.0
5112;Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. ;1;(57.7, 27.5);0.0;1.0;1.0;2.0
5113;Нарушение правил проезда пешеходного перехода 2. Несоблюдение очередности проезда 2. Другие нарушения ПДД водителями 3. Иные нарушения ПДД пешеходом 2. Пересечение велосипедистом проезжей части по пешеходному переходу 1. Несоответствие скорости конкретным условиям движения 1. Выезд на полосу встречного движения 1. ;12;(61.8, 34.0);16.0;3.0;20.0;36.0
5114;Нарушение правил расположения ТС на проезжей части 1. Другие нарушения ПДД водителями 1. Неправильный выбор дистанции 1. Выезд на полосу встречного движения 1. Нахождение на проезжей части без цели её перехода 1. ;5;(69.4, 31.0);11.0;3.0;10.0;19.0
5115;Другие нарушения ПДД водителями 2. Несоответствие скорости конкретным условиям движения 1. ;3;(63.0, 34.3);2.0;0.0;2.0;24.0
5116;Выезд на полосу встречного движения 3. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. ;4;(56.4, 84.9);6.0;1.0;7.0;12.0
5117;Другие нарушения ПДД водителями 2. ;2;(56.0, 63.8);2.0;0.0;2.0;14.0
5118;Иные нарушения ПДД пешеходом 1. Другие нарушения ПДД водителями 2. ;3;(51.5, 54.2);1.0;2.0;3.0;16.0
5119;Нарушение правил расположения ТС на проезжей части 1. Неправильный выбор дистанции 1. Другие нарушения ПДД водителями 1. ;3;(54.9, 20.1);1.0;2.0;4.0;7.0
5120;Несоответствие скорости конкретным условиям движения 1. ;1;(59.6, 40.6);1.0;0.0;1.0;12.0
5121;Выезд на полосу встречного движения 1. Несоблюдение очередности проезда 2. Несоблюдение бокового интервала 1. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. ;5;(45.7, 39.0);5.0;0.0;8.0;10.0
5122;Нахождение на проезжей части без цели её перехода 2. Превышение установленной скорости движения 1. ;3;(57.3, 65.6);1.0;2.0;4.0;16.0
5123;Другие нарушения ПДД водителями 1. ;1;(61.1, 41.9);2.0;0.0;1.0;2.0
5124;Другие нарушения ПДД водителями 2. ;2;(53.0, 103.7);1.0;1.0;2.0;4.0
5125;Несоответствие скорости конкретным условиям движения 1. ;1;(57.7, 82.5);1.0;0.0;1.0;4.0
5126;Нахождение на проезжей части без цели её перехода 1. Нарушение правил расположения ТС на проезжей части 1. Несоблюдение очередности проезда 1. ;3;(61.2, 42.3);4.0;0.0;5.0;7.0
5127;Другие нарушения ПДД водителями 1. ;1;(52.0, 49.7);1.0;0.0;2.0;2.0
5128;Выезд на полосу встречного движения 3. Нарушение правил проезда пешеходного перехода 1. Другие нарушения ПДД водителями 1. Нарушение правил расположения ТС на проезжей части 1. Несоблюдение очередности проезда 1. Неправильный выбор дистанции 1. Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. ;9;(59.8, 30.9);12.0;1.0;17.0;33.0
5129;Выезд на полосу встречного движения 2. Выезд на полосу встречного движения в местах, где это запрещено 1. Неправильный выбор дистанции 1. Другие нарушения ПДД водителями 1. ;5;(60.9, 76.8);16.0;0.0;9.0;28.0
5130;Переход проезжей части в запрещённом месте (оборудованном пешеходными ограждениями) 1. Несоблюдение бокового интервала 2. Нарушение правил расположения ТС на проезжей части 2. Иные нарушения ПДД пешеходом 1. Выезд на полосу встречного движения 1. ;7;(43.2, 46.3);6.0;3.0;7.0;13.0
5131;Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. Несоблюдение очередности проезда 2. Другие нарушения ПДД водителями 1. Нарушение правил остановки и стоянки 1. ;5;(57.6, 40.3);8.0;0.0;8.0;9.0
5132;Неправильный выбор дистанции 1. Несоответствие скорости конкретным условиям движения 1. Другие нарушения ПДД водителями 1. ;3;(43.1, 44.1);3.0;0.0;3.0;4.0
5133;Нахождение на проезжей части без цели её перехода 1. ;1;(61.6, 40.1);1.0;0.0;1.0;2.0
5134;Несоблюдение очередности проезда 1. Другие нарушения ПДД водителями 1. Выезд на полосу встречного движения 1. ;3;(56.7, 51.8);1.0;2.0;5.0;16.0
5135;Другие нарушения ПДД водителями 1. ;1;(55.3, 32.3);5.0;0.0;1.0;3.0
